TweetDate,TweetText
"2020-03-05 03:46:54+00:00","taktahulahhhhh tapi memang tak ramai pakai dekat malaysia mula mula keluar kalau kau kenal vivy yang hq tudung duck tu guna" 
"2020-03-04 05:42:07+00:00","Duck square also looks good when vivy wears it. TAPI duck dah improve sikit diaorg punya square. Since collab dgn barbie. Bubbly square also senang bentuk. Apa2 pun. Jgn pakai ducknam. " 
"2020-03-03 09:24:21+00:00","vivy yang ini ya bukan vivy duck " 
"2020-03-03 02:23:12+00:00","Vivy Yusuf punya brand duck cosmetics okay ke?" 
"2020-03-03 01:45:12+00:00","Hi vivy yusoff duck tak nak buat sale kew " 
"2020-03-01 14:47:46+00:00","“Tak boleh ke kalau saya masuk duck tiba tiba vivy yusoff ada dlm tu?” Him : hahhhahahahhahaha..........takde Ah boys know nothing! Gelak je annoyingggg" 
"2020-02-28 13:01:11+00:00","tudung duck yang LE sumpah lawa2 kalau vivy pakai... cube sampai kat aku,..... buruk terus jadi that’s why the only LE i hv is Oops duck jeee tu pun baru 3 kali pakai eventho dah beli time f3 cs it looks ugly on me" 
"2020-02-27 05:01:26+00:00","ni fake duck (sorry vivy, saya beli sebab nak compare, i dah cabut tag duck kat tudung) " 
"2020-02-24 12:43:25+00:00","Lihat saja produk Duck keluaran usahawan terkemuka Malaysia iaitu Vivy Yusof telah pun terkenal meniti di bibir bibir seluruh rakyat dunia di setiap pelosok. Tidakkah kita berasa bangga melihat produk keluaran Malaysia begitu tinggi dipandang." 
"2020-02-23 10:34:00+00:00","I was randomly post our beloved queen of johor wearing a duck pleated and tag the duck group and me being me forget to tag vivy also so had to do the repost after excitedly got notification from duck group and now vivy noticed my post!!!! " 
"2020-02-21 09:33:45+00:00","so basically basyir is my sugar daddy now exc that he won't treat me a duck's scarf coz he said I'll be looking like vivy and he prefers me in neelofa's hijab style lol" 
"2020-02-20 15:55:12+00:00","salam kak vivy saya nak order duck kuning extra manik please " 
"2020-02-19 03:03:37+00:00","i've always thought duck scarves are too overrated until i finally own one vivy you did a gr8 job" 
"2020-02-16 15:55:56+00:00","Tadi after keluar dari kinokuniya, i was looking at my phone and we passed by duck store, then Faris nak attract my attention, dia cakap lah ada vivy yusof depan tu.. dia nak main2 je guys sekali betulllll hahhhaa aish!!! Dapat tgk anak2 dgn husband dia depan2 &amp; ofc la dia skli " 
"2020-02-14 12:33:36+00:00","*secretly wanted to meet vivy yesterday at dUck klcc but missed her instead*" 
"2020-02-12 17:25:38+00:00","Kenapa FV dah makin lama dah makin bosan sbb kerja promote brand yang sama je? Mesti Lilit, Mel & Molly, Duck or Poplook. FV dulu best sbb byk variety brand yg Vivy and FV promote. Sekarang ni brand yg sama je." 
"2020-02-08 11:04:02+00:00","Ada la. Duck, vivy tu wuwuwu" 
"2020-07-25 08:16:00+00:00","Kami gembira kerana Calmer® menolong beberapa orang menghidap tinnitus mereka. https://www.flareaudio.com/pages/calmer-life" 
"2020-02-08 09:06:33+00:00","Aku nak duck vivy yusof" 
"2020-02-08 05:25:07+00:00","Style lah vivy holiday sakan tak nampak plak beg duck dia pakai kecuali bag beli barang dapur tu agahahahah " 
"2020-02-06 13:40:34+00:00","Itik is Duck.. Duck is Vivy" 
"2020-02-06 13:03:50+00:00","Qis duck duck vivy. Jgn kacau neelofa please. I need sugar mummy " 
"2020-02-02 11:15:05+00:00","been watching vivy yusof's videos about duck scarves and i gotta say i'm quite tempted to buy some ducks now" 
"2020-02-02 08:57:23+00:00","Kenapa aku rse Vivy ni tak fokus kat business dia? Fashion Valet ni asyik brand tulerr je lpstu balik2 Duck. Rase nk delete je apps ni. Kecewa." 
"2020-02-02 08:08:48+00:00","Baru lepas tengok youtube vivy pasal fake ducks tu. Dia cakap makcik dia pun beli fake ducks. Makcik vivy yusof pun pandai beli tudung murah je. Yang tak pandai je beli tudung memahal " 
"2020-02-02 02:36:24+00:00","Kadang kan.. Memang betul pakai shawl ke square duck ni nampak macam WOW! Tp, yang pemakainya pun.. Senonoh la sikit pakainya. Biar la nampak mmg tudung tu mahal. Korang nak tiru cara vivy pakai tu susah le. Vivy tu, pakai plastik sampah hitam kat kepala pun nampak macam mahal.." 
"2020-02-01 15:25:42+00:00","vivy yusof molah video unboxing fake duck. kakya molah muka gelik2. so what? inggar. sa best ko ya" 
"2020-01-30 13:00:47+00:00","I saw my cousin (boy) follow duck group , cosmetic and ofcos vivy's ig . I asked him why , he told me that he can be someone that up to date about duck so he can buy for his gf if he have gf so good doe " 
"2020-01-29 15:57:05+00:00","Ceh VIVY YUSOF.. look here..aku tau kau marah bila ada org jual fake punya duck product especially scarf. Tapi cara kau react ya tohan aku rasa mau tumbuk ja. budu amat" 
"2020-01-28 02:38:49+00:00","Disney X Duck.. Seriously been following vivy's blog since her college life lagi. Never once teringin apa2 from duck sebab obviously mahal n xpakai shawl sgt.. Tp yg ni sbb mickey mouse ermmm.. Contemplating. Rm300 for a scarf but i wanttt. Haishh biasa tudung rm10 je sis ni" 
"2020-01-27 16:57:06+00:00","Vivy's makeup for disney duck is on point i tell ya" 
"2020-01-27 14:56:26+00:00","Cantiknya vivy dalam gambar duck baru " 
"2020-01-27 02:30:41+00:00","Walaupun vivy ni kadang-kadang buat benda yang kita annoy, unbox vietnam duck umpamanya.. tapi I cannot deny duck team memang something. Cantik okay disney collection yang baru ni. I keep on talking to myself.. duit tu boleh buat beli diapers anakkkk.. Jangaaannn " 
"2020-01-25 10:29:01+00:00","Take note this, vivy duck " 
"2020-01-25 07:26:21+00:00","Mcm Vivy sbb Duck" 
"2020-01-22 16:33:14+00:00","The Conscious Duck Wow so proud of you vivy " 
"2020-01-22 07:56:51+00:00","scrolled through the replies under vivy's "unboxing fake ducks" video and it just feels very very wrong that some people are actually mad at her for comparing fake ducks and the original ones" 
"2020-01-21 19:04:37+00:00","Baru tengok video vivy unboxing fake duck, lepas tu baca komen, then terbaca komen "beli tudung harga ribu riban tapi pakai nampak leher buat apa, baik beli tudung fake tapi pakai tutup aurat" emm apa salah harga tudung tu gais? Ak xpaham." 
"2020-07-25 08:16:00+00:00","Kami gembira kerana Calmer® menolong beberapa orang menghidap tinnitus mereka. https://www.flareaudio.com/pages/calmer-life" 
"2020-01-21 13:36:02+00:00","Terhibur nengok Mak Bae punye live walhal dia promote tudung je pun but she bagus, refrained from saying other "premium" brands but can see the pleat "lebih kurang sama" macam duck sbb baru tgk utiup vivy hari tu Walhal kedua, wayer tak pakai pon shawl pleated ni wehh " 
"2020-01-21 11:11:16+00:00","Hey guys aku baru habis tengok unboxing fake dUCks hshshssh yo the comments haih i donno how to feel when i read them. That part yg vivy sebut pasal solat pakai telekung fake tu aku paham je ape yg dia cuba sampaikan" 
"2020-01-21 10:49:20+00:00","@katique151 Unboxing Fake dUCks | Vivy Yusof https://youtu.be/4BkKd566Dbc via @YouTube" 
"2020-01-21 01:59:51+00:00","Unboxing Fake dUCks | Vivy Yusof " 
"2020-01-20 01:32:18+00:00","Kenapa aku tengok video vivy unboxing fake duck tu cringe teruk" 
"2020-01-19 13:47:42+00:00","Beli duck ja mesti mau battle vivy please laaa kasi keluar banyak2 tu tumbler gigit ni sdhlah landyard tdk dapat beli " 
"2020-01-19 13:37:14+00:00","Why do girls who don’t wear dUCk scarves like to make hate comments on Vivy Yusof, dUCk and girls who wear dUCk? Like chill woman no one is forcing you to buy dUCk." 
"2020-01-19 12:07:05+00:00","Shopping bag duck ni biashe biashe saje. Tapi boleh sold out. Power betul product vivy ni. #luckyigotforfree. #" 
"2020-01-18 01:57:22+00:00","SHE GOES BACK TO BEING A DUCK VIVY THE PRINCE AND RUE LIVE HAPPILY EVER AFTER AND THEN SHE’S JUST A DUCK AND FAKIR STAYS WITH HER BUT THEY CAN’T BE TOGETHER NOT REALLY " 
"2020-01-17 15:41:04+00:00","Kak Vivy ada buat event untuk recycle boxes of dUCk. Boxes aku taklah banyak ada dalam 70 je. Sayang nak recycle tapi mama cakap semak banyak2 #duckscarves #dUCkies" 
"2020-01-17 13:36:45+00:00","Me when watching vivy unboxing fake ducks woman i want your huge diamond rings" 
"2020-01-17 06:41:57+00:00","Tudung dUCK kena ciplak, Vivy Yusof luah perasaan sakit hati. Ikuti kami di: Instagram: @hijabnheelsofficial Facebook: @hijabnheels YouTube: @hijabnheels Twitter: @hijabnheels #hijabnheelsofficial #hijabnheels #cUCK #tudung https://www.hijabnheels.com/posts/tudung-duck-kena-ciplak-vivy-yusof-luah-perasaan-sakit-hati" 
"2020-01-17 04:06:26+00:00","duck if masuk pasaran china then yes, because the law over there mmg kena do animal testing. apa apa pun pls confirm kan dgn Vivy herself and call her out of her brands support animal testing cause honestly we can do better " 
"2020-01-17 00:50:28+00:00","@Sya_NurFi aku mmpi kau semalam. kita dua g event vivy yusof dpt duck scarf hahahah. kau okay tak tu?" 
"2020-01-16 10:54:00+00:00","satu jelah nak cakap, dUCk starter kit challenge for non hijabi ni serious tak terfikir dek akal... vivy and team tak pernah mengecewakan bab marketing. well done, guys!" 
"2020-01-16 05:00:53+00:00","First time la aku layan utube channel vivy yusof pasal unboxing fake Duck." 
"2020-01-15 16:23:36+00:00","just watch vivy's video comparing her ducks with the fake one and honestly that's was soooo unnecessary and annoying" 
"2020-01-15 16:00:31+00:00","Now, bagi pandangan aku as "orang yang mampu beli" Betul, Vivy created this dUCks for those yang mampu beli. Why? Because of the material yang dia buat. Design yang dia buat sendiri. of course mahal. And target audience dia mesti lain kan?" 
"2020-01-15 15:52:27+00:00","just watched vivy's vid about unboxing fake dUCks. Well i have 2 views rn." 
"2020-01-15 13:21:40+00:00","I confuse jap kenapa u sedih kotak duck kna buang. Im like, sis u founder duck kan?amik jela kt kilang kotak tu. Sorry i confused you and vivy yusof " 
"2020-07-25 08:16:00+00:00","Kami gembira kerana Calmer® menolong beberapa orang menghidap tinnitus mereka. https://www.flareaudio.com/pages/calmer-life" 
"2020-01-15 12:44:41+00:00","Aku dgn rumet lepas tgok video vivy pasal fake duck : Bayangkan kalau hotdog ada jenama duck yg fake , jadi nama hotduck alaahai eloklaa dua org ni" 
"2020-01-14 15:51:55+00:00","Unboxing Fake dUCks | Vivy Yusof " 
"2020-01-14 06:43:20+00:00","baru je tengok vivy punya reaction pasal fake n authentic duck tu.. ermm " 
"2020-01-14 05:19:20+00:00","Vivy unboxing fake dUCks kelakar part dia geli nk sarung tudung tu kat kepala dia " 
"2020-01-14 03:24:02+00:00","Not a fan of vivy. Tapiii rude betul datang rumah vivy pakai fake dUck lepastu siap bagitau dia. “I pun pakai tudung dUck tapi beli kat vietnam”. How rude. Hish cannot brain." 
"2020-01-14 03:13:32+00:00","What i learn from Vivy's latest vlog about the fake ducks is - Ya ofcourse we will feel so disappointed and angry when someone else copied our hardworks. But there's no need to take actions towards these people. Instead, just go forward and upwards to improve urself more. " 
"2020-01-14 00:59:53+00:00","Aku tengah tengok vivy reveal fake duck dari vietnam tu luluh weyy hati dia tgk " 
"2020-01-13 12:21:47+00:00","tudung kartel ni kualiti dia sama tak dengan kt gm klang tu. aku rasa semua tudung sama je. aku suka beli yg murah je. sebab aku tengok kualiti tudung duck pun, bila aku pakai, tak sama pun macam vivy yusuf." 
"2020-01-13 11:04:40+00:00","watched Vivy's video of fake dUcKs.. it breaks my heart. you ignorant people might say, alaaa rilekk laa dia dah kaya kot.. but the thing is, her team efforts, sweats and hustle are real and suddenly you simply copy." 
"2020-01-13 09:42:53+00:00","i watched Vivy's video pasal dia unboxing fake duCK scarves. Kesian pulak tengok respon Vivy eventhough dia tenang je bukak satu satu and compare the fake one and the original one." 
"2020-01-13 07:21:29+00:00","I dont hate vivy yusof but her new video, unboxing fake ducks like bro i get it its your hard work but shut up Balenciaga gets copied everywhere and they say nothing, you’re not on top of the world to complain any brand that you put out is at risk of being faked up so suck it" 
"2020-01-12 18:02:21+00:00","vivy was talking about fake duck and some dumb men in the replies said something about tudung murah better for aurat. correlation? tau bodoh tu free tapi jgn la borong semua" 
"2020-01-12 15:58:03+00:00","I baru lepas watch Vivy unboxing fake dUCK scarves and I can totally understand what she means. Say what you will about her scarves being too expensive, but to me, there really is a HUGE difference between her scarves and the fake ones." 
"2020-01-12 05:59:08+00:00","To those who buy fake dUck, watch this: Unboxing Fake dUCks | Vivy Yusof https://youtu.be/4BkKd566Dbc via @YouTube" 
"2020-01-12 05:18:37+00:00","Unboxing Fake dUCks | Vivy Yusof https://youtu.be/4BkKd566Dbc via @YouTube This video is really eye opener. I just want people to realize that it is bad to do the thing as buying fake products (u support criminals!) Even though I’m not a fan of duck but her point is there, yeahh" 
"2020-01-12 03:20:21+00:00","to bring the brand to a higher level (even they've reached it). Just be proud of duck because it's mean that duck is being known around the world till the Vietnamese copying duck's brand. Vivy have reached higher level. Vivy shouldn't be bother abt this. Just let the things out." 
"2020-01-12 03:20:18+00:00","Just now I watched vivy yusof vid abt the comparison between original duck and the fake one. Yeah, I know it's quite a heartbreaking seeing people copying ur brand but it should not be an issue cause even the international brands also have the copy one. I mean there's a lot of -" 
"2020-01-11 16:45:53+00:00","Bila vivy buat fake dUck unboxing " 
"2020-01-11 14:57:31+00:00","Vivy la weh. Tapi jap mak aku hari tu macam ada cakap dia beli duck tapi harga cam 60/80 je tak silap and i didnt see any duck box pun lol so maybe yg tu fake la kot. Tapi lembut je kain dia" 
"2020-01-11 11:22:56+00:00","Aku baru tengok channel utube vivy yusuf pasal tudung dUCk yang fake tu. Kesian gila dia. Okay guys, let me tell you okay, if korang tak mampu, jangan support yang fake. Kesian usaha kerja keras orang tahu tak? Dah lah RM20, quality teruk. Korang memang boleh bezakan antara" 
"2020-07-25 08:16:00+00:00","Kami gembira kerana Calmer® menolong beberapa orang menghidap tinnitus mereka. https://www.flareaudio.com/pages/calmer-life" 
"2020-01-11 03:16:23+00:00","baru lepas tengok video vivy pasal fake duck. kalau tak mampu takyah beli ok. orang beli ratus ratus tetiba kau beli rm20 je lepastu bangga." 
"2020-01-11 02:28:00+00:00","Watched Vivy unboxed the fake dUcks from Vietnam, now I can clearly see the differences " 
"2020-01-11 00:15:32+00:00","Just watched vivy’s video of fake dUCks. Hmm ada ek orang beli fake? Rather not buying than buying the fake one okay ppl" 
"2020-01-10 19:05:08+00:00","Vivy's reaction. speechless. dia nak pegang mcm kotor sgt that fake things hahahhaa kesian wehhh Unboxing Fake dUCks | Vivy Yusof https://youtu.be/4BkKd566Dbc via @YouTube" 
"2020-01-10 13:24:42+00:00","aku jarang amek port pasal vivy yusof ni tapi haritu aku tertengok video dia unboxing fake duck scarves dekat youtube and percaya tak aku dah tak tahan nak beli satu tapi tapi tapi harga dia rakyat marhaen macam aku tak mampu so diam jelah okay" 
"2020-01-10 12:10:42+00:00","I love the way vivy showed to netizen difference between the fake and real duck. ." 
"2020-01-10 11:52:02+00:00","Watched vivy's video unboxing fake duck scarves, terus bukak fashionvalet, tak nampak pleated scarf yang cantik tu, tutup fashionvalet Kecewa" 
"2020-01-10 07:04:34+00:00","Padah tengok vlog Vivy, now i want Duck " 
"2020-01-10 06:16:13+00:00","seeing vivy unboxing the fake duck scarves made me feel very sakit hati even when im not in the team" 
"2020-01-10 05:25:21+00:00","Vivy unboxing fake duck jksjksjdjwjsjj terciduk" 
"2020-01-10 04:49:37+00:00","Vivy unboxing fake ducks : “Sakitnya hatiiiii”" 
"2020-01-10 04:40:36+00:00","Baru ingat nak bungkus my dUCks and put it in a tong sedekah dkt tepi jalan sbb I feel so rimas dah tgk tudung banyak dan tak pakai sgt pun. Tp bila tgk IGstory Vivy ramai macam kena kerja keras for a dUCk,now that make me rasa nak think twice to do that " 
"2020-01-10 00:59:02+00:00","Aku tak mampu nak beli duck and tak pernah nak beli pun. Tapi takde lah nak beli yg fake!? Like seriously!? Aku yg sakit tengok vivy unboxing the fake one, like whut? Tak malu ke copy brand orang. Euww" 
"2020-01-09 15:05:58+00:00","Tak mampu buat cara tak mampu. End of story. Watch "Unboxing Fake dUCks | Vivy Yusof" on YouTube " 
"2020-01-09 10:34:33+00:00","Unboxing Fake dUCks | Vivy Yusof https://youtu.be/4BkKd566Dbc via @YouTube" 
"2020-01-09 09:59:16+00:00","I watched vivy vlog abt the fake duck, I can feel her. To some extend you can make inspired duck but you can't copy even the logo, prints and all that." 
"2020-01-09 09:13:38+00:00","AGREE . One part of the video when vivy call the designer yang design Lattice Duck, “This is your Lattice” then the designer replied “It’s not Lattice” " 
"2020-01-09 09:12:04+00:00","Kesian vivy mesti sakit hati gila pegang fake ducks" 
"2020-01-09 07:43:25+00:00","vivy is so cool she didnt even carut to the fake duck. and her designer also. cuma cakap it hurts ja. omg" 
"2020-01-09 06:15:51+00:00","Sis, kenapa setiap kali I pakai duck tak jadi mcm vivy ye? Dpt shopback tak kalau beli yg fake punya???" 
"2020-07-25 08:16:00+00:00","Kami gembira kerana Calmer® menolong beberapa orang menghidap tinnitus mereka. https://www.flareaudio.com/pages/calmer-life" 
"2020-01-09 05:12:07+00:00","Watching Vivy Yusof reviewing counterfeits of her brand. Just knew dUCks never comes in with plastic, always boxes.." 
"2020-01-09 04:49:24+00:00","After watching bunch of vivy vlogs on yt, now i feel like i wanna own a duck scarves smh " 
"2020-01-09 02:51:26+00:00","idkw ramai butthurt bila vivy react to fake ducks. kalau you sendiri ada produk sendiri, and orang ciplak, don't you fee the same?" 
"2020-01-09 02:21:22+00:00","smalam aku tngok vlog vivy pasal fake duck tu. betul la dia cakap, kalau rasa yg ori tu mahal, jgn support yang fake. mcm korang ada je pilihan utk beli tudung yg lagi murah walaupun tkde jenama. orang lain punya susah payah design nice nice, skali ada yg fake " 
"2020-01-09 02:20:09+00:00","Finally kak vivy buat unboxing fake ducks!!!!" 
"2020-01-09 01:15:12+00:00","Semalam tengok vivy yusof unboxing fake duck, kesian pulak rasa, betul jugak vivy cakap, diorg penat kerja tp yg fake pon dpt untung jugak so guuyysss dont support fake product " 
"2020-01-09 00:40:22+00:00","been watching Vivy's blog about the fake dUCk. kesiannya dia menggigil masa pegang tudung fake tu " 
"2020-01-09 00:32:01+00:00","Vivy's new vlog has turned off their comments about the fake ducks lelz" 
"2020-01-08 17:55:54+00:00","Vivy ada hak nak euwkan fake duck tu. Yang duk kecam off komen la ape la , korang taj rasa apa dia rasa. Bodoh" 
"2020-01-08 16:32:19+00:00","I watched vivy’s vlog unboxing fake ducks.. take a chill pill.. you must know this could be happened before you started business.. even LV pon hadoo fake tak kan ducks dia jadi kan exceptional." 
"2020-01-08 15:23:54+00:00","Kesian vivy kena unboxing dia punya fake dUCks sendiri. Hahahaa ! Rm20 compare to her limited edition, aku rasa kilang di vietnam did well hahahaha." 
"2020-01-08 15:06:25+00:00","Aku tertengok utube channel vivy unboxing fake ducks. Siap euwwww jumpa rambut dalam plastik tudung fake. " 
"2020-01-08 15:01:00+00:00","Why vivy turned off comments for this unboxing fake duck ???! " 
"2020-01-08 15:00:13+00:00","Vivy Yusof unboxing fake duck(s) Omgggg so cutee when she mad " 
"2020-01-08 14:36:06+00:00","Terciduk kalian vivy unboxing fake ducks hahahah" 
"2020-01-08 13:33:58+00:00","after watching vivy’s fake duck video i feel suuuuper bad for her teams!! i mean guys seriously, never support counterfeit products" 
"2020-01-08 12:40:22+00:00","Watching Vivy unboxing fake ducks makes me feel like i wanna buy another duckscarve " 
"2020-01-08 10:17:03+00:00","EXPOSE YOUR PHONE -Aabeman -Taguna -Mak - Family, siblings -Lauv changes -Vivy fake duck -bat -playstation -syahmina -gshock_women -nope - lots of them -lightroom, adobe, vsco, splice - -Me, myself and I drop an emoji for the questions !" 
"2020-01-06 08:40:31+00:00","Tengok sekali imbas nampak macam vivy yusof! Tudung pun dah duck dah tu Cantikkk!!! " 
"2020-01-05 09:34:02+00:00","kesian vivy ramai beli duck yang fake punya" 
"2020-07-25 08:16:00+00:00","Kami gembira kerana Calmer® menolong beberapa orang menghidap tinnitus mereka. https://www.flareaudio.com/pages/calmer-life" 
"2020-01-01 05:54:53+00:00","Can vivy restock the shopping bag coz i want it n it looks simple n nice akak2 ducks dh rembat aku tak sempat nk beli" 
"2019-12-31 10:34:35+00:00","Semua pakai duck supaya Vivy sponsor " 
"2019-12-30 16:17:48+00:00","June: RAYAAA! Mandatory open houses w the gang and finally met vivy yusof hahah been wearing duck since early 2015 " 
"2019-12-25 08:09:27+00:00","Duck Vivy shaking right now " 
"2019-12-24 10:14:50+00:00","I've watched vivy's YouTube vlog to duck kilang in China and vivy dah pkai tudg waterproof man. Dia siap tumpahkan air lagi ats tudg dia." 
"2019-12-23 05:44:56+00:00","Product vivy mahal but target cust dia bukan org beshe beshe mcm kita ni. I tengok haritu org kenamaan guna duck tau. So product dia jalan je even korang kecam mahal pun" 
"2019-12-22 18:54:52+00:00","Vivy dah ade dah pon tudung duck waterproof just blom kuar" 
"2019-12-22 12:40:34+00:00","Sorry to say but duck did it first. Tak tengok vlog vivy lettuw " 
"2019-12-22 06:10:29+00:00","Memang ade material ni . dUck scarf vivy yusof tu ade tunjuk material shawl ni" 
"2019-12-22 02:53:41+00:00","Wow CQ saing harga vivy tu camne? Lol fvbasic and duck are two different brands pun hahaha" 
"2019-12-21 15:15:15+00:00","For what I know, duck is soon going to launch one since I saw one of it in Vivy’s vlog." 
"2019-12-21 12:10:45+00:00","Vivy punya Tudung Duck tu overated je padahal tudung dia jual byk je kt kedai biasa2 " 
"2019-12-21 11:42:08+00:00","Ade duck ade jenis ni. Tatau lah vivy dah kluar kan belum" 
"2019-12-21 11:28:27+00:00","Bukan ke duck frappe Tu waterproof dah ke..hahaha..vivy win though.. " 
"2019-12-21 11:04:42+00:00","if you see one of Vivy's vlog, you'll know than soon dUCk will produce this material shawl and square too " 
"2019-12-21 10:25:47+00:00","Rasanya tengok vlog vivy dia ada tunjuk kain macam ni for her new duck nanti " 
"2019-12-21 10:21:17+00:00","dUCk (Vivy) already had this kind material hijabs lol. " 
"2019-12-21 10:19:07+00:00","Mimpi Vivy okay lagi, kot mimpi gf shoping duck tapi kau yang bayar. " 
"2019-12-21 10:12:23+00:00","but tak silap dUCk scarves pun are planning to sell waterproof shawls sbb i pernah tgk dlm vlog Vivy a while ago " 
"2019-12-21 10:00:12+00:00","Dekat Youtube Vivy dah ada material duck bakal jadi waterproof jugak. Episode dia g kilang kat China Somehow they maybe advance than us. " 
"2020-07-25 08:16:00+00:00","Kami gembira kerana Calmer® menolong beberapa orang menghidap tinnitus mereka. https://www.flareaudio.com/pages/calmer-life" 
"2019-12-21 09:15:19+00:00","Vivy dah tunjuk dulu kain ni masa vlog dia kat kilang duck scarves." 
"2019-12-21 09:08:55+00:00","kelakar betul haahhaha duck memang nak keluarkan material camni kut siapa yg tngk vlog vivy tu haaa ytjt sksksk " 
"2019-12-21 08:49:55+00:00","Tapi dalam vlog Vivy yg dia pergi China pergi factory Duck dia ada tunjuk tudung kalis air n dia Cuba dah pun " 
"2019-12-21 08:16:49+00:00","Sepanjang jadi wartawan dulu, Lofa tak pernah jual tudung harga beribu. Even dia letak Swarovski atas fabrik tu pun rasanya masih bawah RM100. Sementara itu, Vivy punya Duck Scarf paling mahal pun RM2.5k sehelai. Tak sampai harga RM10k dik. " 
"2019-12-21 07:48:52+00:00","Ahaaaa tapi Vivy and team dUCk Scarves dah taw dah benda ni. Dah ada kat R&amp;D diorang kat kilang dUCK kat China sana. Source: Vivy's vlog " 
"2019-12-16 13:39:14+00:00","Dulu bukan peminat Duck by Vivy Yusof atau any order branded stuff. Tp sejak dapat snowcap Duck aritu terus peminat. haha.. Tapi nak beli sendiri mahal. Harap ade rezeki lg dapat Duck Scarf pulak " 
"2019-12-13 10:46:08+00:00","59! Nak compare dengan duck &amp; TP tu mmg murah lah kain pun best. Lilit ni Vivy punya brand jugak so material &amp; quality tu almost the same as duck" 
"2019-12-12 16:03:20+00:00","Aku suka Vivy promote makeup dia because she's a realist. Dia tak guna 100% brand Duck, dia ada campur jugak dengan brand lain which I salute!" 
"2019-12-08 17:46:20+00:00","duck cosmetics back at with the claire’s makeup can’t they release like 1 good product??? vivy wants to be nikita so bad" 
"2019-12-08 08:38:53+00:00","Vivy ni kenapa pakai apa pun nampak cantik je ye? Aku kalau pakai benda yg sama 100% mcm dia pakai, xtentu lg akn jadi cantik 10% mcm dia, kadang2 nampak bertambah hodoh ada la. Cantiknya Duck X Barbie Creator tu, nampak sweet je. Penat dah 3 hari aku xtidur tunggu Duck. " 
"2019-12-08 01:16:12+00:00","The controversy between vivy yusof, khazanah Corp and duck brand came out on social media months ago. It was interesting thread to read actually." 
"2019-12-07 16:49:20+00:00","Yang korang beli dUCk sampai 300 ni kenapa? Kalau sbb Vivy, baik tak payah ler. Tak payah taksub. Aku ada beberapa scarves itik, tapi kat IG aku tak follow pun Vivy. Tak amik tau pun pasal dia. Kadang² lalu depan dUCkstore KLCC, rasa nak tgk², berkenan, baru beli." 
"2019-12-07 13:39:11+00:00","Long live capitalism Brb paying for my 300 ringgit dUck square with shit awning but it's okay it's from vivy so it's gotta be good right" 
"2019-12-07 13:28:21+00:00","Berapa vivy juai tudung duck barbie tu sehelai? Dengar kata dah sold out . Handbag dgn lipstick pn dia jual" 
"2019-12-07 05:06:03+00:00","not gonna lie , vivy really did something with the barbie and duck collaboration" 
"2019-12-06 09:41:25+00:00","after collaboration with Disney Frozen, now duck will collaborate with Barbie wow the power that vivy holds aint a joke..." 
"2019-12-06 09:15:14+00:00","What a way to end 2019. Vivy and Duck just amazing " 
"2019-12-06 04:40:53+00:00","@vivy yusof, can I have the pink boxes from your duck x barbie photoshoot" 
"2019-12-06 01:31:37+00:00","Collab after collab, I mean wow. So much respect for Vivy and Duck" 
"2019-12-06 01:08:16+00:00","Duck scarves ni cantik kat kepala vivy je. Kat kepala orang lain tak cantik." 
"2020-07-25 08:16:00+00:00","Kami gembira kerana Calmer® menolong beberapa orang menghidap tinnitus mereka. https://www.flareaudio.com/pages/calmer-life" 
"2019-12-05 23:41:38+00:00","Duck punya aura ni boleh jadi gila perempuan kalau dia nak beli sold out. Gila babi doh. Vivy yusof ni power betul sia niaga " 
"2019-12-05 15:21:19+00:00","I wonder who did vivy’s makeup for barbie x duck, because it is.... so not onz" 
"2019-12-05 14:44:15+00:00","Sbb vivy release koleksi tudung duCk tema barbie? Kut" 
"2019-12-05 14:30:54+00:00","dah try pakai duck muka aku jadi macam itik je tapi kenapa vivy atau orang lain pakai lawa! " 
"2019-12-05 04:59:59+00:00","When dUCk think our money on vivy’s level ... Me : im tired being a clown " 
"2019-12-04 15:52:20+00:00","Gila betul company dUck ni mcm2 international brand dia dpt collab! One thing I salute about Vivy is she has so many worldwide connections. Xmen, Frozen, Barbie..Ni semua brand bkn calang2 weh.. " 
"2019-12-04 12:51:19+00:00","Barbie x duck looks kinda tacky.i mean vivy usually makes all the scarves look nice.but this one..hmm" 
"2019-12-04 12:02:41+00:00","Yooo anyone willing to buy me the new barbie x dUCk? (hello vivy, hello d )" 
"2019-12-04 11:26:11+00:00","Duck dah tak ada model lain eh selain vivy " 
"2019-12-04 04:14:56+00:00","Idc where vivy got the money from the first place. the thing is... Look at duck! Collab dengan International brand (brand ke?) like disney mickey mouse, frozen and now barbie aku macam hshwguwiaoaoa hebat gila walaupun harga nauzubillah" 
"2019-12-04 03:32:22+00:00","Wait did vivy just announced that duck is collaborating with BARBIE??? Im -" 
"2019-12-03 15:07:34+00:00","Khalisa : kau pakai lipstick duck rase macam vivy yusof tak ? Me : rasa macam rihanna do " 
"2019-12-03 05:31:13+00:00","Kenapa tah nak bitter sangat pasal harga vivy jual tudung tu berapa. Kalau kau rasa tak mampu nak beli duck &amp; rasa pasar malam punya quality nak dekat² sama. Beli je lah dekat pasar malam tu. Takde sape pun paksa kau "beli" tudung duck tu. Alahaiiii.." 
