TweetText,TweetSentiment
"Macam bodoh la sekarang ni, nak solat kat surau/masjid pun tutup. Apa la masalahnya nak kena tutup, orang nak solat https://t.co/4Y4fyw9S9u",positive
"jual iphone ikat getah je .. sayurr,sayurr,sayurr..",neutral
"semangat yang kita perlukan. run luqman, run!",positive
"BUAT KALIAN SEMUA YANG STREAMING. KALIAN KEREN. PAHAM YA? GA BOLEH SEDIH BERLARUT-LARUT, SOALNYA KALIAN KEREN. LOVE YOU GUYS",positive
@e33ati Kannn kang jawab kl pun kena halau kelantan pun kena halau pastu benda sesimple dari ig ni bawa ke twitter wtf,negative
Team kroni,negative
Mcm mana nak order kan makanan untuk orang lain negeri ehh.,neutral
"@acaiijawe Suka lelaki tinggi. Noktah. Pandai tak pandai cerita lain. Asalkan masing2 know how to survive, agama.",positive
@marriedhaart Cari eh..hahaha.. mesti byk part ni..,neutral
"""Kalau nak turunkan Liridon dan De Paula, mereka harus ubah sikap. Setakat nak tunggu bola, lawan Melaka, di Terengganu bolehlah."" #AWANInews #AWANIpagi https://t.co/eQVkDjaqVw",neutral
"@ohhkiwii Hahaha mujur aydin behave, nangis kejap je hahaha klo tak mau lepas isyak baru siap",neutral
Lepas ni sis jogging sorang lah.. partner sis ic kelantan lagi https://t.co/XF2o5TuN5d,positive
Bilang I love you nya gak usah ngegas gini dong!,positive
@jules1anne Dia ada buka untuk family member juga tu kak. Maybe amik satu family staff kot.,neutral
Menteri Muhadjir: Tidak Ada Secuil pun Dana Haji Diinvestasikan ke Infrastruktur!. Dana Haji Aman. https://t.co/hqQAakNpzm,neutral
"Recommended food delivery apps kpd org kuantan. Panda, Grab, Valet masuk je area aku ni tapi limited pilihan kedai. https://t.co/42a41kwnXp",neutral
@fffizann mena sik kau 18 tek,negative
"Sarawak kesan empat kluster baharu, satu daripadanya berkait sambutan Gawai Sri Aman Division alone infections in 5 longhouses. https://t.co/1jkobIrcDQ",neutral
Nasib baik ada SS. Kalau harapkan yg sibuk main ig sembang pung pang gangster sana situ tu hmm.. haram jadah,negative
"Sekurang2nya, Imam Bukhari ilmunya orang guna dan amalkan sampai ke hari ini nak dibandingkan dengan kau macam tak https://t.co/YAV1D4oKDb",positive
"PERINTAH KAWALAN PERGERAKAN DIPERKETATKAN (PKPD) DILAKSANAKAN 10 HINGGA 23 JUN 2021 Sumber : Kenyataan Media Harian Kerajaan Negeri Sabah, 08 Jun 2021 #JaPenSabah #SabahMajuJaya https://t.co/7vQgRCwiot",neutral
@latterv_ @Azfarovski Yes maquia memang hati batu kalau tak menangis,negative
Malaysia dengan baki 3 perlawanan untuk meneruskan misi ke Piala Dunia 2022 / Piala Asia 2023. #WCQ2022 03 Jun https://t.co/Jn0W8tKlIm,neutral
Session tak menjadi hahaha harey satu pun tak jadi hahahaha https://t.co/zyUlZ2uiI5,neutral
@ian_salleh Can meh? Bukan susah ke untuk dibuang? Pencen diaorang affected tak after this?,positive
bissmillah https://t.co/jwLQa8PkUr,positive
Pertandingan Liga 1 dan 2 akan selalu dievaluasi untuk memastikan keberlanjutan pertandingan tersebut. dan apabila https://t.co/7o2Rdi5HIn,neutral
"@elymsirait iyaa tatto gratisss, mau??",neutral
KEDAI OPEN SEPERTI BIASA DI FOODSPOT 2PM-8PM PICKUP TAKEAWAY COD @viralperak @MohKeIpoh https://t.co/dL6gfeAkC4,neutral
diorang ni tak fikir ke susah org tua atau yg tak celik it nak adapt benda ni. letak lah notification. aku tak fah https://t.co/WFo1BuLs1S,positive
@itstiway_ @AREAJULID Yah bodoh jaman batu lu bilang tinggal makan tidur aja wkwkwk,neutral
"Jika kamu bertahan untuk positif di situasi yang negatif, kamu menang!!! ======= Keywords, Ricis, Tidur, 2 Juta, Aslab #pacarbangke #EXOVerse_Unlocked https://t.co/qjK0QmhNnI",positive
Candi gajah Struktur bangunan yang unik Tangga dari batu utuh dipahat menyatu dengan gajah Perkiraan dibangun sek https://t.co/Wt25WYxu4X,neutral
Aku yg pernah mengalaminya beberapa tahun silam aja tiap ada berita ttg pelecehan masih merasa sedih dan marah. Kal https://t.co/eeYKZx4kIG,negative
Biasa je ni. Wahid senario lagi power,positive
Was-was Pengusaha Batu Bara Menghadapi Pengurangan Emisi https://t.co/1bYUHqbU2O,neutral
@zakariaarifah Netflix sorry bukan roh sesiapa ya,positive
Pemakluman :- Tatacara Penghantaran Dokumen Sebutharga Secara Drive-Thru di JKR Dungun. Dilampirkan Pelan laluan yg perlu dipatuhi oleh semua. Kerjasama semua yg terlibat amatlah diharapkan. @JKRTerengganu @yusufghani200 @HasliJKR @AlAzhar_JKR @zulfazimie90 @noorulasliza https://t.co/tMtcHZqxuz,neutral
"Sarapan pagi dari Kelantan. Pelbagai makanan seperti nasi kerabu, nasi dagang, nasi berlauk dan juga kuih muih tradisi Kelantan. Untuk maklumat lanjut, hubungi https://t.co/rG83QYfPxq dengan segera! https://t.co/mHe2YYNMDo",neutral
@ketengahketepi Thankyou bina Hola hola siapa yang teringin mellow crunch and mellow cookies can hit me up on shop https://t.co/jHqmwfDl5s,positive
ak bukak balang kedua .. tak boleh tahan sebab terlampau sedap kuih kapit ni Now my fav is peanutt sbb dulu dh nonstop makan yg choc ! Tp ddua mmg padu dan mantol https://t.co/IEkWYHWXxZ,neutral
@RaidonKimura91 haha saja tanya haha,neutral
Tremendous Trio! Come On City! Kita fokus musim demi musim! #mancity #mcscmalaysia #mancityOSC Credit to : https://t.co/dYo1RrnQxn,positive
Calon2 senasib sama Sepang,positive
Jijik,negative
Doakan kawan saya cepat sembuh supaya boleh gelak kembali seperti dahulu kala (wisdom tooth extraction) https://t.co/XjHOOhmPO6,positive
me; those everytime nak beli baju or seluar tak confidence dengan size sendiri,positive
"Warga Port Dickson siapa belum try Roti John Ayam Crispy lagi?? Ni real Feedback daripada customer sendiri okay, Ko https://t.co/FW5xgfzJ9H",positive
Macam mana boleh dari Marcus Aurelius dulu pastu sekarang jadi Antonio,neutral
Hati Meyakinkan ku untuk berjuang Namun fisik memaksaku untuk berhenti,positive
Pemerintah &amp; masyarakat kota Jayapura akan mendukung sepenuhnya pelaksanaan Pekan Olahraga Nasional (PON) XX yang a https://t.co/pemiFJGkKw,positive
@cheajibsayang Kah kah kah,positive
Pengelolaan dana Haji dipastikan Aman Dana Haji Aman #StopHoaxDanaHaji,neutral
@Shah_Indra Nanti dah ok blik sini kite lpk shisha k Shah,neutral
@itzuIia jangan bilang olehnya pasir atau batu karam,neutral
Alah kes harian macam tak menurun macam bodoh je buat pkp tak turun turun. Bangang punya kerajaan.,negative
"Kak tiri aku patut admited. Depa suruh p hosp a, dah sampai kata penuh. Pastu suruh balik. Lepas tu suruh hantar ka https://t.co/tpdSZg85Hp",neutral
"MANGGA HARUM MANIS...Di Perlis, April - awal Jun setiap thn. Berbuah umur 3-5thn. Tinggi tak lbh 10m. Harga ikut saiz, gred AA, A, B&amp;C. Sekarang dah boleh beli online! Mangga ni boleh hidup subur di Perlis, cuaca panas bulan Jan-Jun! Harum &amp; manis, suka tak? https://t.co/QajgCP8wlo",neutral
@miy4ke Halo pengoleksi batu apakah kamu tertarik dengan batu akik,neutral
160/365 Tubuh nya terpecah belah Kaku seperti batu Mulut nya membisu Tebungkam sebuah pilu Jiwa nya melayang Raga https://t.co/7zfIzzhI3G,positive
@agusedangbosan meluncur,neutral
@dyradyre @arashazzazi sakit tak kalau dh kena bacteria? nak tau apa rasa kalau dh kena bacteria,positive
Ini antara mesej yang kami terima daripada mahasiswa di UUM. Kisah ringkas mahasiswa yang hadapi kesempitan kewanga https://t.co/rUO8h6vjQd,positive
Wtf? Takutnya dgn polis muda la ni......,negative
I miss negeri sembilan vibes nak balik kg sb,neutral
So @SanusiMNor jadi saman @MahfuzOmar ke tidak ni? https://t.co/C0cyglJLPb,negative
sangat setuju dengan komen2 tu...,positive
@DhyIbrahim SIAPA!!,negative
"Mempersembahkan, ""Kerajaan DAP Penang"" https://t.co/Gb4yDXF5SR",neutral
Ingat lagi tak tweet aku tentang jualan mak aku? Alhamdullilah dapat sambutan daripada kawan kawan twitter. Thank you semuanya! Masih boleh lagi nak order untuk esok. SUNGAI PETANI memang digalakkan! Yang jauh nak minta aku sedekahkan pun boleh no problem. Nak minta RT boleh? https://t.co/XDCXLFEEPD,positive
Amasyada sabah bereketi #KadnlarlaBykTrkiyeYolunda https://t.co/rZTbnmdqE3,neutral
Terkejut rendang kerbau,neutral
Untuk bini mahal pun takpe. Tapi untuk dia.. Yang mur mur je dia ambik. Baju keje pun tshirt berapa inggit je haa https://t.co/xur7mBBxq6,positive
Hari ini kami menerima beberapa kes yang perlu diselesaikan segera &amp; mereka semua berada di luar Selangor &amp; KL serta bukan di kawasan yang ada team kami. Terima kasih kepada runner yang sudi bantu agihkan #WeListenPack. Semoga bantuan kecil ini dapat meringankan beban mereka https://t.co/ngPB2wYpsd,neutral
60minit terpaling kejiranan #sihatpkp @bagiruanghq @twtjogging RSC Foxrunner 34.97km/50km https://t.co/qXQTutLxPL,neutral
@AfiqThaqif Jeng palo,negative
@HilmiHamir @cazzrah @syefrilhzm Marilaaa malam ni pastu conjuring,neutral
"Selamat berakhir pekan, #RakanModa. Tetap patuhi prokes di mana pun anda berada",negative
"Ahli Parlimen Permatang Pauh, YB Nurul Izzah menggesa kedua-dua kerajaan negeri &amp; pusat untuk membatalkan Projek Tambakan Laut Selatan P. Pinang Nyatakan projek ini lebih tertumpu kepada penjualan nilai hartanah spekulatif &amp; meminggirkan kepentingan alam sekitar https://t.co/Dj7jh4VXLN",neutral
"Thailand punya 2nd day sampai separuh juta dos, guys. Hmmm.",positive
@beruangsepet Cumburu abe beruang ni sho kiyut,neutral
"#HEBAHAN Ikuti pengumuman Pakej #KitaSelangor 2.0 oleh Dato Menteri Besar, Dato Seri @AmirudinShari secara langs https://t.co/jLuvsiflIx",neutral
"""Mengapa perlu saya cemburu dengan Selangor? Saya ada 4 stadium, awak tiada satu pun."" - TMJ @HRHJohorII @selangorfc @OfficialJohor @Selangorfans2 https://t.co/PBrqqjccdL",neutral
"@SinarOnline Beng lah wak penting ke diri sendiri. Bukan boleh kaya pun. Buleh mati, boleh lah. Ke nak kabo guane lagi sek-sek ning?",negative
@iamnotaizat @AmirAziziRahman mcm familiar gambar kambing,neutral
Hahahahahaahahahshah dulu pasal intern 30 hari bincang,negative
@tokrevfess aduh anak lanang,negative
@MarcoNegeri Simpan buat main liga penalti lah,negative
@acel1909 K baru tgk video tuh,neutral
"@ininauraa_ @ynxrhm Udahh raa, batu like rt pinku jg yaa tysm",neutral
Tapak Tngn gatal semacam ada yang nk hulur duit ke cmne ni,positive
@Gilang_Mahesa Klo sebenarnya usul agar tema khotbah itu tiap 2 pekan sekali atau sebulan sekali adalah sosialisasi https://t.co/Ea20dAIOcM,neutral
@mysrhzamri Yeeeeeee. Sakit hati pulak tgk part tu haha,negative
"Bukan saya tak nak lembut, masalahnya sy yg kene galas tanggungjawab bersama demi kelangsungan hidup zaman sekarang https://t.co/v2MUqTfLCY",negative
"Pelaku menggunakan sarana internet untuk melakukan perjudian. Seperti yang terjadi di Semarang, Desember 2006 silam https://t.co/SOppfcN2z5",neutral
@_MHNA_ Kah kah. 3 hari ni teman dia depan tv je la. Ada sekali tu tengah dinner dia dah tidur. Otak tanpa sedar https://t.co/3qu8TnH8hV,positive
@L_MarshaJKT48 kami siapa kamu seperti jeli,negative
alhamdulillah!! https://t.co/9SZuhmw18O,positive
@born2_ride_rbl @iwanqais Ermmm feri ni dibawah kerajaan negeri under kerajaan DAP.. Dah lama dah penang under DAP..,neutral
"Dah halunya, nak lanang ngechat",negative
"I cried teruk gila semalam dekat husband, bila orang dh mula tanya. ""Tak lekat lagi ka?"" ""Laa, ingatkan mengandung https://t.co/w12xoXwUzk",positive
"@YYNDLOSOR bungan bunga bermekarann, aaa baling baling bintangff",neutral
setiap pekerjaan ada kesinambungannya,positive
1927 - 1950an - Khidmat kereta lembu digunakan oleh JPSM utk membawa anak pokok &amp; peralatan menanam bagi penanaman pokok di HS Bkt Lagong (Sekarang FRIM) &amp; HS Kanching Rawang. Kereta Lembu mula diperkenalkan sewaktu zaman Kesultanan Melayu Melaka abad ke-15 oleh saudagar2 India. https://t.co/oLJMvFqMqd,positive
WOW! Beras Jasmine Super 5 Special (400g) Percuma untuk pembaca Berita Harian. Dapatkan eksklusif di 7-Eleven seluruh Shah Alam bermula 7 Jun 2021 sehingga 11 Jun 2021. #BerasPercumaBersamaBeritaHarian #NSTP #7Eleven #SalamRamadan #BeritaHarian #StayAtHome #DudukRumah https://t.co/nzbBpGnEmo,positive
"@jungwonriki itu yg ikut gatau deh, yg pasti masih asia tenggara, soalnya mukak2nya beneran kek org indo, tp pas ud https://t.co/In8PYxRZl1",neutral
@amofficialmy Well maybe dia ada share dgn showroom d Penang....sebab 2 dia pergi sana....duit berkepuk2 x habis...c his level.....,positive
Sabah! Sawarak! Negeri sembilan!,neutral
jangan sedih sedih okies /,positive
"Isteri YB ADUN Gaal, Puan Yusmawati Binti Yusoff bersama isteri Penghulu Mukim Batu Berendam dan Pengerusi Balaisah Gong Genor serta Muslimat Batu Berendam menyampaikan bungkusan pek bantuan PKP kepada warga asnaf dan wakil di Mukim Batu Berendam. #SKC #N32 #GaalPrihatin https://t.co/l6YoV4rKnj",neutral
"@JKJAVMY PPV Dewan Serbaguna Jalan Genuang Segamat, penerima dose pertama sabar beratur di bawah cahaya matahari https://t.co/GzKjJ5LJzR",positive
Halus dia punya racun #morphingkarambit https://t.co/aSxCt6Diio,negative
Lagu ini masih menempati posisi #1 di chart peppermnd Playlist pekan ini. To the point dimana kalau ada lagu ini d https://t.co/0HCkYDtXuZ,neutral
"Yes!!! Betul sgtgirls out there, takyah nk jd ala2 bodoh sbb nk jodoh. Just be yourself. Lelaki sejati mencari wan https://t.co/XBgK9pGSjM",positive
@SaifulEnver saya ok je awak,positive
Bila terengganu nak dapat vaccine ni ya?,positive
Tolongggg. Budak2 ni sembang. X igt dunia. Aku nk angkat bontot pun cerita x habis lg.,positive
Astaghfirullah. Busy sampai lupa potong kuku,positive
Lain macam perasaan dok msg dengan pengetua UKM ni Macam tanya report kad anak.,positive
"@iwanqais Siapa yg tak pernah naik Feri Penang, ini pengalaman yg sempat kami record tahun lepas (bersama @FaizKamaaa) https://t.co/7H0eRZJXPd",neutral
"@Petronas @MOTMalaysia @lautMY @JKJAVMY @Khairykj mcm mana vaksinasi utk pekerja sektor perkapalan,pelabuhan,pelant https://t.co/OBYpKliHLl",neutral
Yela kita dah takde ibu,negative
@syzsq Kt johor tkde,negative
Dapat goodie tak macam di Simpang Renggam di hati? @maszlee,positive
@ShopeeID Bismillah..Mudah-mudahan dapat... Shopee 6.6 pakai #BelanjaDiShopee66 #GiveawayAsikShopee https://t.co/pMKFKHECDv,positive
Lokasi krja bakti weekend kemarin. Nih aslinya perkotaan atau anggaplah pinggiran kota krn terletak d pinggir ibu k https://t.co/WtWwCwof87,neutral
Epik si nih kapan lagi nampar presiden,positive
@Nazrulhaique Ehhh aku ingat Mustafa Ali... Sekali Mustafa Centre. Ade staff discount? Nak bli cream rambut untuk my uncle mullet,positive
kelantan,negative
8 JUN 2021 Sumber: Jabatan Kesihatan Negeri Kedah Kes covid-19 sehingga 7 Jun 2021@12.00tgh #kitajagakita #kitamestimenang #prayforkedah #StayHome #bantukedahmenang https://t.co/WlcYenAmLJ,neutral
Wakil Bupati Tinjau pelayanan Gebyar Vaksin di Kecamatan Raya... https://t.co/zWgGIXH25j,neutral
Euuww!!,negative
Make sure malaysia cukup vaccine utk warga malaysia .ameen,positive
Hahahhahahaha Perasaan yg gw block banyak ternyata cuma 14... https://t.co/3hfz2hBGxq,negative
Kesejahteraan akan timbul dari segala lini di papua dibawah kepemimpinan pemerintah saat ini. Semangat Indonesia https://t.co/k0paSAREzk,positive
OPS LANDAI 2.0 RELA Tarikh : 06 Jun 2021 Tempat : Sekitar Daerah Pontian #SetiaBerbakti #KitaJagaKita #PatuhiSOP https://t.co/1wU5HqOONJ,neutral
"Just posted a photo @ Bemban, Melaka, Malaysia https://t.co/9JGZVQISPm",neutral
Rilek lah,positive
tidur lambat tp bangun awal,positive
"@qifailins @SaifuddinShafi Sedikit sumbangan daripada saya. Jika cik tinggal di Selangor, emel saya untuk bantuan yang lebih tersusun. azri@mbiselangor.com.my https://t.co/66t17SSB95",positive
@SRYUJINtro Kenyal apa dulu nih kalo jeli mah hancur. Mending jadi karet,negative
Geng2 Umno pun dah mula bash PN. Ni Neflix ka TGV ni? Harap geng ph tak terjebat dengan lakonan drama pukul 7 ni. Y https://t.co/Gi0XqLnpfv,negative
@zafirxhzainxl_ sebenarny tkde rasa kurma pun kan. tekak aku rasa gula merah/melaka.,positive
@scctttxh Ngaaa gitu,neutral
Siapa jual tauhu bergedil area shah alam atau setia alam atau klang? Aku nak esok. Datang goreng kat rumah aku sebab aku malas nak goreng dan nak makan panas panas. Ada dapur kat depan rumah aku. Dah siap goreng kau panggil je aku. Hahahaha please!,positive
"Perlis ada 8 org, 4 org dh kena covid tiggal lgi 4 org je la..",positive
"Melalui salah satu distributor kini Gula Puteri Satu Tujuh (PS7), Gula Konsumsi Harian yg Manisnya 7 Kali Gula Pasir biasa, rendah kalori namun tak mengubah rasa, telah Hadir di Gerai Lotte Mart. https://t.co/YlT6YnOVA1",positive
Tawau patut buat uniqlo,positive
Benda penting nak buat esok. Check result SPM,positive
"@isyauy huhu sama la, kena minum air vit. C",neutral
@edopotter Hmm nek lanang angel jg untuk 2 opsi terakhir,neutral
let's say one day kelak ada org kelaka burok pasal aku ada sik kawan aku yg akan back up aku oh? just wonder,negative
"Otak-otak taiii yang berpikiran kayak gini, gali lagi otak lu biar nggak dangkal",negative
@jengkyyyy Apooo. Biaso je tuu weyhh,positive
"Tim Indonesialeaks mendapatkan cerita Ketua KPK Firli Bahuri diduga memaksakan TWK sebagai syarat alih status pegawai KPK menjadi ASN. Alasannya, dia menyebut banyak Taliban di KPK. Bagaimana ceritanya? https://t.co/9pqugt2w9c https://t.co/OyLT9JNone",negative
"Local Content Hub on Communication and Media Studies Untuk maklumat lanjut, boleh klik di pautan : https://t.co/vUePCzYGo3",neutral
Satu tumbukan ke udara!! Alhamdulillah.,positive
Sik slamat aku dgn nya tok mun nya dereb keta,positive
"pingin ke bromo, pingin ke bukit bintang, pingin sm kamu juga",positive
"Ngomong depn cermin: ""telalu larut dalam masalah padahal sebenernya kamu tuh bisaaaaaa kenapa sihh harus takut""",positive
"Baik kelab mahu pun negara,pasukan kegemaran aku masih tak perform dalam 5-10 tahun ni. Terus menyokong jaa",positive
"Yes, kagum tgk parenting skill mak mak lain.. tp sbgai mak aku bangga je dgn anak anak aku. Enjoy every moment dgn https://t.co/HXgdM96gXW",positive
Aku respect syed saddiq utk apa yg dia buat utk rakyat muar. Tapi keputusan utk terminate LTK sumpah keputusan bodoh.,positive
Oh. Ada lagu The Toys pulak dalam Con Heartist ni.,positive
Di sini g ada Mcd... Hahaha... BTS pun g ada... Adanya CTS....,positive
Tmbh lg https://t.co/kxG1ydZr01,positive
"Tak malu, menipu Umur dah umur keldai",negative
Kukira takdir ternyata cuman sebatas hadir,
@fedtriyahya Terengganu,positive
Panas betul ye harini sampai berpeluh2 even tk bt pape pun .,positive
"@kramazamli Nok gi sabah dulu ram, semporna ejah la",neutral
Nafas. Ok kejap aku rasa aku dah faham pasal nafas. Sebab mmg aku akan fail bab nafas masa dah masuk alam tu. .,positive
Orang cakap cam sedih gila tapi cam for me yg dah banyak tengok cerita sedih org mati semua I think I ada tengok ce https://t.co/n1NX4zxe8F,positive
@ienhisham Jom kita gemok dan buruk sama2 wak https://t.co/d3yuBzqM7o,positive
Nk g Melaka sbb nk blk kampung https://t.co/oOugCMOfyL,positive
MB kedah tu mmg level rempit rupanya,positive
"Ketua Polis Daerah Kota Kinabalu, Asisten Komisioner Mohd Zaidi Abdullah, berkata ketika serbuan dijalankan, semua https://t.co/EpFK4wwFxT",positive
@eizlansyahhh kedah,positive
@Hadzihi_Poppy @itqonharahap @MagentaHyacinth Ngomong apa sik kak pop? Ga keliatan,neutral
@sifutersipu Yes bro. Beli balik kenangan zaman lampau.,positive
@nuzul__ Yee. Hang anak tanggang. Lama tak balik pahang,positive
@fordlynxrs @JKJAVMY Kat sini Bro.. https://t.co/BrGiTEwRvE,neutral
Jabatan Keselamatan dan Kesihatan Pekerjaan (JKKP) Perak menyita tapak pembinaan kilang pembuatan sarung tangan di https://t.co/GgZsLlSXWj,positive
"Kemasukan SEGERA!!! i-Soho shah alam BILIK SEWA SHAH ALAM - RM560 monthly bilik non sharing - Deposit 1 + 1, boleh bayar ansuran - Tidak dibenarkan membawa masuk lelaki - Fully furnished - Pembersih / kemas ONLY FOR GIRLS Contact:01111336814 (Izzatie) https://t.co/JRjKMGL4EG",positive
Tak masuk akal delivery charge dia ye.. hantar pakai private jet kot.. padahal dekat Selangor je pun https://t.co/qIeuygp4U5,positive
@agusedangbosan dasar kamu hater ya?,negative
ikutkan hati nak spin Kof and so on. but ada benda lg penting. pengorbanan itu penting.,neutral
@teamkulitayam Sama itu biasa berbeda baru luar biasa;(,negative
Sultan Selangor terkejut negeri dapat dos vaksin tak seimbang https://t.co/jqhD43iILq,positive
"Ini contoh beragama dengan ilmu, bukan semata semangat. Jangan sekadar ada semangat tapi tanpa ilmu. Contohi para mufti kita seperti SS Dato' Shukri hafizahullah. Boleh dengar kuliah beliau tentang fiqh covid, beliau jawab tuntas. https://t.co/0wt392zSW1",positive
"Mcm mana eh? Ya betul syarikat saya mencuci sofa karpet tilam kusyen kereta etc, but since covid hit Malaysia, kteo https://t.co/6E59LcDoJk",positive
Apel pagi personil sat lantas polres serdang bedagai https://t.co/6TAa1wojeE,negative
"Lepas kena sound dengan Sultan baru nak gelabah? Rakyat bising, kerajaan negeri bising, pembangkang bising ada kau ambik tau?",negative
@pijahisthatyou Aok eh. Lari abis dr apa ku expect tek hahaahah lawakk,positive
Yeyeah... Mendung dah sampai... Semoga terus bawa hujan,positive
X sabarnya... Esok mlm dh boleh rilek sik tgk kertas2 buku2 gik,positive
@AINAMIR96 Bukan..kalau letak mmg lah melecur..ambik towel kecik..iron bg panas..lepas tu tuam lah kat perut towel https://t.co/pAw4o5vr5I,positive
"kat post tu da letak location, still tanya. mana location? nak aku buat apa dgn org2 begini",positive
Hajat nak jog dari subuh tadi ada urgent call text. Haihh,positive
"Belang dok sedor ni week 13 doh, habis doh kut kelas.",positive
Aku rasa ramai org yg salah faham dgn apa yg prof muhaya nak sampaikan Setinggi mana pon perempuan tapi suami tu t https://t.co/ivZUWWHieS,positive
Stop telling me to do onlyfans aku nak selfie pun maleh ni pulak nak buat content onlyfans,negative
Lelaki memahami girl Google memahami girl https://t.co/b33WY6KYar,neutral
@nishaarmdhani Asah metu metu sik bro,neutral
"Tadi ngantuk, tapi tu tadi la.",positive
Selalu all out lakonan @qalesyakiss ... Kesian Lijah jadi gila. #ulasanedtv #CukupDeritaItu #selanjutnyadiblogedtv https://t.co/VrY4WHZPSM,negative
@jajijat Yeeeeee haihhh sebab accident ah hari tu,neutral
@heoymieng01 @McDonalds @McDMalaysia aloo i ada beberapa do you want?,neutral
"@qishhhhhhhh_ Belum, nanti teman aku belikan",
@MegatIzzu Ehh takkannnlahhhhh salahhhh,positive
Line d rumah aku tok mmg ada mintak terajang sikit,negative
sedap sbb orang lanje tapi mmg sedap pun https://t.co/j7KOJZAdRH,positive
Yup betul Mac lalu. Mac tahun 1943 https://t.co/f1ucQNORg1,positive
"Setakat 5 Jun 2021, seramai 90,363 rakyat Selangor telah menyertai Ujian Saringan yg dilaksanakan Kerajaan Negeri. Jumlah ini telah melangkaui sasaran awal iaitu 50,000 individu. Terima kasih pd mereka yg hadir &amp; memberi kerjasama sewaktu proses saringan. #SelangorGempurCOVID19 https://t.co/7KVNtBdTeD",neutral
"Petik mimpi dan semai jadi harapan saat pagi Rangkum doa dan langitkan sepenuh hati Kini, hari yang baru lagi Kesem https://t.co/4wUxWv2EJH",positive
Abah dapat vaccine hari ni nun jauh kat Temerloh. Alhamdullilah. Tapi kami stay Melaka which common sense gerak sem https://t.co/9231yoEOBU,positive
@_Kheri_ @meleis_one Kerajaan gagal memang mcm tuh. Urus negara dgn teruk. 2tahun takda apa2 perubahan.,positive
Seronok tengok Aldous tercyduk. #MSC2021,positive
@wajdi_budiman give more minutes to giroud. kita boleh score banyak kalau dia main. tapi tula. tuchel sayang anak german dia hm,negative
"masih, darul naim.",positive
Lanjut volinya...Nation League putri Italia vs Korea https://t.co/ulPfous69I,neutral
08.05 WIB #Jalan_Layang_MBZ Cikunir - Tambun - Cikarang - Karawang LANCAR. ; Karawang - Cikarang - Tambun - Cikunir LANCAR.,neutral
The bera scum still think multi yera bera noa waya,negative
"Tbh, sincerely abg enjoy sngt dalam pusat kuarantin. Setiap waktu solat jemaah. Having fun dgn uncles and adik-adik https://t.co/KZ0IriBAKj",positive
@nrlfrhnhazmn Hahahahah lagi Mahal tu okaylah nanti rezeki huhu,positive
kalau letak gam dlm ni camne? @AzlanMnoah @awsumtaxidriver https://t.co/famMYOOaT6,negative
Lahhhh dah serupa kerusi batu kat sekolah tu tulis sumbangan ikhlas yada yada yada. Ikhlas la sgt,positive
"4 Dampak Negatif Kelebihan Karbohidrat Bagi Tubuh, Tak Sekadar Buat Tambun https://t.co/wqjEjQKrIN",positive
Gigih cari kat Youtube. https://t.co/PYzWQ9HYqh,positive
Apesal aku emo tibe2 ni,neutral
Ini baru betul. Yg sorg lg tu bebual nk bg laptop. Itu pon xdpt2.,positive
"Jika hari ini kamu menjumpai kegagalan, tidak ada yang peduli. Begitu juga besok dan seterusnya. Kau tidak hidup se https://t.co/f1qIiPQs8N",positive
"ten, kalo kamu ga bahagia sama louis, nomor aku masih yang lama #NCTzenSelcaDay #NSD #TEN @NCTsmtown https://t.co/jTnZQce2bB",neutral
"aku tak kisah kalau yb syed saddiq ni kaki tayang ke apa ke asalkan dia buat kerja untuk tolong orang, tayanglah ba https://t.co/edvjJZm8D5",negative
@Aizuddin_zaim @anipbesh @NetflixMY Tu lh. Aku rasa dorg salah update kot. Xpe online bersepah. Harap ade la.,neutral
Comelnya owl!,positive
@achomkama Aku tertido tadi sebab kenyang haha apo awal awal dah ada scene terberak dalam flight hahahaha,neutral
#Klang Sebanyak lapan kilang di daerah Klang Utara diarahkan tutup selepas didapati beroperasi tanpa surat kebenaran daripada Kementerian Perdagangan Antarabangsa dan Industri (MITI). https://t.co/fk1tTsokLc,neutral
@raqibrahman Tak bagi aku punnn,neutral
"Ustaz Kamalulhysham, NYDP PAS Kawasan Gombak mengingatkan: ""Kalau tidak boleh menjadi vaksin, jangan menjadi toksin. Kalau tidak boleh membina, jangan meruntuh. Kalau tidak boleh menampal, jangan merobek. Kalau tidak boleh menolong, jangan menghalang orang yang cuba menolong."" https://t.co/Zk9Kai0QnB",positive
Dah pernah beli bagi surprise kat member and dorang kata sedap !,positive
@nshlin_ Bosan dan terperanjat serta tergamam dan juga blank,positive
Eh dia pakai teropong ke tu??? #alltogethernow,positive
"@winbrry_7 aku ada 2 baling baling bambu nih, benernang mah cpek",neutral
22th sudah loro boyok,neutral
bangganya jadi orang muar,positive
"@alibasyeer sorry for asking , but apa beza colour pink dgn colour biru ya ?",positive
"apa masalah polis kelantan ni???? kat machang tumbuk orang, kat kb rogol orang???????",negative
@ilvday6 kenapa tu jempol jak gelut?,neutral
@sbyfess Dah ga lagi lagi dehhhhhh https://t.co/hIsyVe4Yzb,neutral
RT KDNPUTRAJAYA: RT @Rela_Jerantut: Penugasan Sekatan Jalan Raya (SJR) dilaksanakan di Jalan Jerantut - Lipis (Kual https://t.co/bJfN7M7c9I,neutral
